               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 150,            0.021968,           0.0087863,                   0,              0.7198,              0.8172,             0.78632,             0.36822,            0.038625,           0.0075917,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.021422,           0.0098197,                   0,             0.72135,             0.80725,             0.73253,             0.36217,            0.037809,           0.0074093,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.021117,            0.008527,                   0,             0.68677,             0.83871,             0.73775,             0.35154,            0.039649,           0.0074992,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.022045,           0.0096415,                   0,             0.73137,             0.82796,             0.76055,              0.3756,            0.040819,           0.0070775,                   0,            0.004984,            0.004984,            0.004984
                 154,             0.02322,           0.0090402,                   0,             0.78014,             0.80125,             0.78692,              0.3768,            0.041556,           0.0069561,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.022769,            0.009372,                   0,             0.73305,             0.76771,             0.77183,             0.34301,             0.03872,           0.0074921,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.021846,            0.010462,                   0,             0.67684,             0.78495,             0.69817,             0.30354,            0.033121,           0.0076573,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.022892,           0.0088711,                   0,             0.71703,             0.78495,             0.75643,             0.32274,            0.036143,           0.0072207,                   0,            0.004852,            0.004852,            0.004852
                 158,             0.02263,           0.0089536,                   0,             0.74845,             0.76344,             0.74268,             0.33045,            0.039297,           0.0071905,                   0,            0.004819,            0.004819,            0.004819
                 159,             0.02086,           0.0090114,                   0,             0.77494,             0.81458,             0.76235,             0.35379,            0.038946,           0.0072331,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.022374,           0.0086916,                   0,             0.75888,              0.8172,              0.7738,             0.38219,             0.03658,           0.0074697,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.022592,           0.0084068,                   0,             0.78632,             0.78495,             0.77715,             0.41892,            0.036208,            0.007319,                   0,             0.00472,             0.00472,             0.00472
                 162,             0.02067,           0.0091975,                   0,              0.8116,             0.78749,             0.78169,             0.42428,            0.037884,           0.0070903,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.021534,           0.0090248,                   0,             0.72368,             0.80645,             0.70728,             0.38254,            0.037297,           0.0071993,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.022796,           0.0084369,                   0,             0.78249,              0.7957,              0.7242,             0.37326,            0.036329,           0.0070589,                   0,            0.004621,            0.004621,            0.004621
                 165,             0.02181,           0.0090464,                   0,             0.76878,              0.7957,             0.74407,             0.36702,            0.035318,           0.0071738,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.020155,           0.0091518,                   0,             0.74988,             0.82796,             0.75544,             0.35662,            0.034383,           0.0074508,                   0,            0.004555,            0.004555,            0.004555
