               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 101,            0.034328,            0.013648,           0.0029446,              0.9273,             0.92985,             0.95419,             0.66056,            0.032505,            0.006319,           0.0015376,              0.0067,              0.0067,              0.0067
                 102,            0.032593,            0.015253,           0.0022919,             0.92792,             0.92139,             0.94499,             0.68136,            0.031962,           0.0063438,           0.0015852,            0.006667,            0.006667,            0.006667
                 103,            0.034066,            0.013791,           0.0023701,             0.94761,             0.91535,             0.95244,             0.66997,            0.032471,           0.0062227,           0.0016003,            0.006634,            0.006634,            0.006634
                 104,            0.035543,            0.016128,           0.0027619,             0.97446,             0.91425,             0.95524,             0.68446,            0.032664,            0.006361,           0.0014532,            0.006601,            0.006601,            0.006601
                 105,            0.033639,            0.014117,           0.0027138,             0.90857,             0.90867,             0.94834,             0.62614,            0.033024,           0.0064144,           0.0015039,            0.006568,            0.006568,            0.006568
                 106,            0.032525,            0.013103,           0.0027664,             0.90949,             0.89131,               0.951,             0.63805,            0.030587,           0.0061483,           0.0014188,            0.006535,            0.006535,            0.006535
                 107,            0.031985,            0.012367,           0.0035677,             0.93139,             0.91226,             0.95195,             0.67223,            0.031251,           0.0061417,           0.0013461,            0.006502,            0.006502,            0.006502
                 108,            0.032345,             0.01324,           0.0024056,             0.89292,             0.89415,              0.9474,             0.68787,            0.029726,            0.005929,           0.0012932,            0.006469,            0.006469,            0.006469
                 109,            0.034216,            0.012892,           0.0025543,             0.94344,             0.91965,             0.96168,             0.66188,            0.029472,           0.0060043,           0.0012968,            0.006436,            0.006436,            0.006436
                 110,            0.033355,            0.012509,           0.0027877,              0.8888,             0.91217,             0.93685,             0.70644,            0.028447,           0.0059061,           0.0012801,            0.006403,            0.006403,            0.006403
                 111,            0.032816,            0.013299,           0.0021693,             0.90824,             0.92612,             0.94969,             0.66166,             0.02782,           0.0058136,           0.0012963,             0.00637,             0.00637,             0.00637
                 112,            0.032406,            0.012786,           0.0019445,             0.89037,             0.87809,             0.91808,             0.64768,            0.029914,           0.0058813,           0.0013301,            0.006337,            0.006337,            0.006337
                 113,            0.032836,            0.011185,           0.0029004,             0.88665,             0.88522,             0.92185,              0.6058,            0.028958,           0.0058346,           0.0013614,            0.006304,            0.006304,            0.006304
                 114,            0.031099,            0.014649,           0.0022912,             0.91053,             0.88124,             0.94185,             0.64634,              0.0296,           0.0058765,           0.0013664,            0.006271,            0.006271,            0.006271
                 115,            0.033275,            0.015593,           0.0021463,             0.92695,             0.88616,             0.95554,             0.68898,            0.027879,            0.005722,           0.0014617,            0.006238,            0.006238,            0.006238
                 116,            0.034117,             0.01235,           0.0023949,             0.91744,              0.8819,             0.94257,             0.70243,            0.027001,           0.0056467,           0.0014732,            0.006205,            0.006205,            0.006205
                 117,            0.032072,            0.012466,           0.0028383,             0.92735,             0.89487,             0.95271,             0.70156,            0.027477,           0.0057039,           0.0014646,            0.006172,            0.006172,            0.006172
                 118,            0.030152,            0.014336,           0.0024952,             0.95385,             0.90934,               0.962,             0.67007,             0.02792,           0.0057535,            0.001333,            0.006139,            0.006139,            0.006139
                 119,            0.032569,            0.013011,             0.00248,             0.94678,             0.90601,             0.96743,             0.67322,            0.027521,           0.0057211,           0.0012469,            0.006106,            0.006106,            0.006106
                 120,            0.033654,            0.011542,           0.0023145,             0.95729,             0.88825,             0.95729,             0.68858,             0.02706,           0.0057936,           0.0012468,            0.006073,            0.006073,            0.006073
                 121,            0.033411,             0.01445,           0.0023999,             0.94759,             0.91888,             0.96581,             0.71681,            0.025981,           0.0057192,           0.0012728,             0.00604,             0.00604,             0.00604
                 122,            0.031355,            0.012482,           0.0022896,             0.94388,             0.92789,             0.96632,              0.6992,            0.026373,           0.0057745,           0.0013297,            0.006007,            0.006007,            0.006007
                 123,            0.030824,             0.01491,           0.0024966,             0.95264,             0.91553,              0.9623,             0.70739,            0.025971,           0.0057611,           0.0014026,            0.005974,            0.005974,            0.005974
                 124,            0.032283,            0.014789,           0.0026314,             0.96852,             0.91231,             0.95677,             0.68709,            0.026877,           0.0057917,           0.0014727,            0.005941,            0.005941,            0.005941
                 125,            0.031359,            0.012084,           0.0025848,             0.95878,             0.91355,             0.96612,             0.74029,            0.026156,           0.0057163,           0.0013843,            0.005908,            0.005908,            0.005908
                 126,            0.030282,            0.013731,           0.0024295,             0.95281,             0.92644,             0.96722,             0.71322,            0.026519,           0.0057583,           0.0012798,            0.005875,            0.005875,            0.005875
                 127,            0.030355,            0.012394,           0.0024312,             0.96832,             0.92132,             0.96744,             0.71916,            0.027642,           0.0057774,           0.0012352,            0.005842,            0.005842,            0.005842
                 128,            0.031852,            0.014694,           0.0026186,              0.9512,             0.92634,             0.96969,             0.73355,            0.025926,           0.0056705,           0.0012321,            0.005809,            0.005809,            0.005809
                 129,            0.030977,            0.011381,           0.0023718,             0.91381,             0.93167,             0.97365,             0.71614,            0.025797,           0.0056639,           0.0012046,            0.005776,            0.005776,            0.005776
                 130,            0.030312,            0.014538,           0.0023179,             0.94443,             0.93356,             0.96317,             0.71783,            0.026011,           0.0056973,           0.0011696,            0.005743,            0.005743,            0.005743
                 131,             0.03042,            0.012449,           0.0023458,             0.96308,             0.93312,             0.97141,             0.75419,            0.025247,           0.0056887,           0.0011356,             0.00571,             0.00571,             0.00571
